1912	h	2487
1912	h	2598
1912	h	1577
1912	h	2292
1912	h	2268
1912	h	2518
1912	h	1961
1912	h	2491
1912	h	2081
1912	h	1465
1912	h	2149
1912	h	2128
1912	h	2402
1912	h	2099
1912	h	2605
1912	h	2413
1912	h	1956
1912	h	1915
1912	h	2066
1912	h	2517
1912	h	2422
1912	h	2177
1912	h	2263
1912	h	2371
1912	h	2256
1912	h	2057
1912	h	2529
1912	h	2026
1912	h	2445
1912	h	2502
1912	h	2431
1912	h	2534
1912	h	2082
1912	h	2524
1912	h	2531
1912	h	2227
1912	h	2614
1912	h	2454
1912	h	2349
1912	h	2400
1912	h	2113
1912	h	2513
1912	h	2358
1912	h	2632
1912	h	2441
1912	h	2129
1912	h	2389
1912	h	2010
1912	h	2345
1912	h	2497
1912	h	2450
1912	h	2100
1912	h	2065
1912	h	2291
1912	h	2355
1912	h	2251
1912	h	2252
1912	h	2298
1912	h	2036
1912	h	2270
1912	h	1987
1912	h	2312
1912	h	1977
1912	h	2249
1912	h	2448
1912	h	2295
1912	h	2628
1912	h	2230
1912	h	2051
1912	h	2544
1912	h	2568
1912	h	2169
1912	h	2514
1912	h	2288
1912	h	2214
1912	h	2130
1912	h	2530
1912	h	2449
1912	h	2067
1912	h	2265
1912	h	1952
1912	h	2137
1912	h	2488
1912	h	2528
1912	h	2215
1912	h	1913
1912	h	2128
1912	h	2003
1912	h	2222
1912	h	2415
1912	h	2318
1912	h	1970
1912	h	2394
1912	h	2367
1912	h	2336
1912	h	2282
1912	h	2138
1912	h	2283
1912	h	2072
1912	h	2629
1912	h	2398
1912	h	2458
1912	h	2571
1912	h	2053
1912	h	1920
1912	h	2125
1912	h	2047
1912	h	2176
1912	h	2294
1912	h	2533
1912	h	2054
1912	h	2567
1912	h	2543
1912	h	2304
1912	h	2332
1912	h	2194
1912	h	2592
1912	h	2250
1912	h	1718
1912	h	2384
1912	h	2642
1912	h	2594
1912	h	2187
1912	h	2377
1912	h	2148
1912	h	2241
1912	h	2445
1912	h	2183
1912	h	2451
1912	h	2224
1912	h	2068
1912	h	2511
1912	h	2419
1912	h	2372
1912	h	2333
1912	h	2259
1912	h	2598
1912	h	2209
1912	h	1945
1912	h	2438
1912	h	2516
1912	h	2597
1912	h	2475
1912	h	2042
1912	h	2608
1912	h	2010
1912	h	2087
1912	h	2247
1912	h	2519
1912	h	2246
1912	h	2471
1912	h	2582
1912	h	2436
1912	h	2191
1912	h	2223
1912	h	2273
1912	h	1577
1912	h	2153
1912	h	2589
1912	h	2555
1912	h	2292
1912	h	2635
1912	h	1955
1912	h	2280
1912	h	1923
1912	h	2028
1912	h	1947
1912	h	2268
1912	h	2038
1912	h	2151
1912	h	2649
1912	h	2135
1912	h	2196
1912	h	2279
1912	h	2347
1912	h	2203
1912	h	2289
1912	h	2416
1912	h	2643
1912	h	1954
1912	h	2319
1912	h	2351
1912	h	2102
1912	h	2254
1912	h	2420
1912	h	2473
1912	h	2472
1912	h	2328
1912	h	1932
1912	h	2302
1912	h	2189
1912	h	2498
1912	h	2117
1912	h	2169
1912	h	2007
1912	h	2174
1912	h	2491
1912	h	2463
1912	h	2461
1912	h	2081
1912	h	2163
1912	h	1994
1912	h	2071
1912	h	1465
1912	h	2032
1912	h	136
1912	h	2052
1912	h	2338
1912	h	2134
1912	h	2399
1912	h	2343
1912	h	2111
1912	h	2274
1912	h	2315
1912	h	1941
1912	h	2127
1912	h	2199
1912	h	2133
1912	h	1948
1912	h	2616
1912	h	2610
1912	h	2143
1912	h	2149
1912	h	2039
1912	h	2496
1912	h	2344
1912	h	2289
1912	h	2328
1912	h	2468
1912	h	2054
1912	h	2642
1912	h	2653
1912	h	2241
1912	h	2598
1912	h	1945
1912	h	2273
1912	h	2609
1912	h	2151
1912	h	2102
1912	h	2032
1912	h	2052
1912	h	2465
1912	h	2144
1912	h	2599
1912	h	2367
1912	h	2402
1912	h	2440
1912	h	1949
1912	h	2456
1912	h	2119
1912	h	2634
1912	h	2411
1912	h	2452
1912	h	2540
1912	h	2047
1912	h	2176
1912	h	2455
1912	h	2049
1912	h	2286
1912	h	2186
1912	h	2424
1912	h	2181
1912	h	2080
1912	h	2017
1912	h	1915
1912	h	2397
1912	h	2031
1912	h	1933
1912	h	2382
1912	h	2178
1912	h	2204
1912	h	1937
1912	h	2642
1912	h	2238
1912	h	2371
1912	h	2120
1912	h	2160
1912	h	2029
1912	h	2373
1912	h	2541
1912	h	2314
1912	h	2437
1912	h	2403
1912	h	2523
1912	h	2008
1912	h	2534
1912	h	2082
1912	h	2342
1912	h	2227
1912	h	2310
1912	h	2587
1912	h	2614
1912	h	2419
1912	h	2175
1912	h	2162
1912	h	2277
1912	h	2209
1912	h	2321
1912	h	2228
1912	h	2013
1912	h	2569
1912	h	2105
1912	h	1936
1912	h	2158
1912	h	2357
1912	h	2322
1912	h	1990
1912	h	1996
1912	h	1964
1912	h	2557
1912	h	2632
1912	h	2581
1912	h	1922
1912	h	2562
1912	h	2129
1912	h	2412
1912	h	2566
1912	h	2570
1912	h	1930
1912	h	2360
1912	h	2152
1912	h	2379
1912	h	2345
1912	h	2656
1912	h	2318
1912	h	2089
1912	h	2366
1912	h	2155
1912	h	2497
1912	h	2362
1912	h	2659
1912	h	2193
1912	h	2141
1912	h	2242
1912	h	1923
1912	h	1934
1912	h	2232
1912	h	2038
1912	h	2023
1912	h	2316
1912	h	2251
1912	h	2236
1912	h	2525
1912	h	2035
1912	h	2637
1912	h	2272
1912	h	2085
1912	h	2341
1912	h	1965
1912	h	1944
1912	h	2156
1912	h	2289
1912	h	2416
1912	h	2036
1912	h	2335
1912	h	2618
1912	h	2317
1912	h	2361
1912	h	2106
1912	h	2421
1912	h	2388
1912	h	2503
1912	h	2126
1912	h	1960
1912	h	2565
1912	h	2448
1912	h	2313
1912	h	2406
1912	h	2580
1912	h	2628
1912	h	2473
1912	h	2612
1912	h	2474
1912	h	2182
1912	h	2577
1912	h	2168
1912	h	2051
1912	h	2498
1912	h	2197
1912	h	2117
1912	h	2174
1912	h	2114
1912	h	2231
1912	h	2130
1912	h	2034
1912	h	2041
1912	h	2260
1912	h	1926
1912	h	2070
1912	h	2480
1912	h	2145
1912	h	2603
1912	h	2173
1912	h	2091
1912	h	2133
1912	h	2610
1912	h	2325
1912	h	2146
1912	h	2248
1912	h	2405
1912	h	2331
1912	h	2211
1912	h	1975
1912	h	2296
1912	h	1978
1912	h	2250
1912	h	2384
1912	h	2529
1912	h	2531
1912	h	2372
1912	h	2400
1912	h	2389
1912	h	2355
1912	h	1976
1912	h	2203
1912	h	2312
1912	h	2319
1912	h	2616
1912	h	1913
1912	h	2598
1912	h	2459
1912	h	2470
1912	h	2134
1912	h	2586
1912	h	2073
1912	h	2575
1912	h	2229
1912	h	1984
1912	h	2244
1912	h	2619
1912	h	2433
1912	h	2453
1912	h	2505
1912	h	1974
1912	h	2208
1912	h	2651
